4	2010-05-31T19:55:02Z	37.7602741324	-122.5104010105	992976
4	2010-05-31T15:29:00Z	37.7700023476	-122.4469506741	10344
4	2010-05-31T15:27:14Z	37.7703331833	-122.4458891333	41989
4	2010-05-31T03:09:38Z	37.8196620833	-122.4785041667	10377
4	2010-05-31T03:08:32Z	37.8326611755	-122.4799190462	10555
4	2010-05-30T22:58:53Z	37.7360349667	-122.5033271	37083
4	2010-05-30T16:39:06Z	37.76041745	-122.5090599	10024
4	2010-05-30T00:05:09Z	37.7528167	-122.5055401667	104960
4	2010-05-28T18:56:27Z	37.7874562167	-122.4035245667	104802
4	2010-05-28T18:26:01Z	37.7864788714	-122.403563261	57155
4	2010-05-28T18:21:28Z	37.7874543	-122.40356796	854358
4	2010-05-27T23:44:38Z	37.7870642762	-122.4042386763	255599
4	2010-05-27T21:19:59Z	37.7864788714	-122.403563261	57155
4	2010-05-27T19:49:57Z	37.7873112281	-122.4001086978	70280
4	2010-05-27T19:42:15Z	37.7874562167	-122.4035245667	104802
4	2010-05-27T19:27:32Z	37.7867671567	-122.4030697346	55449
4	2010-05-27T17:11:36Z	37.786591218	-122.403858304	152880
4	2010-05-27T16:03:39Z	37.7864788714	-122.403563261	57155
4	2010-05-27T04:06:32Z	37.7864788714	-122.403563261	57155
4	2010-05-26T20:30:18Z	37.7864788714	-122.403563261	57155
4	2010-05-26T16:39:57Z	37.7864788714	-122.403563261	57155
4	2010-05-26T14:33:09Z	37.7602741324	-122.5104010105	992976
4	2010-05-26T02:06:46Z	37.7602741324	-122.5104010105	992976
4	2010-05-25T19:22:18Z	37.786591218	-122.403858304	152880
4	2010-05-25T15:43:00Z	37.7864788714	-122.403563261	57155
4	2010-05-25T03:10:28Z	37.7602741324	-122.5104010105	992976
4	2010-05-24T21:07:06Z	37.7864788714	-122.403563261	57155
4	2010-05-24T19:19:05Z	37.78722805	-122.3994559167	33770
4	2010-05-24T19:18:28Z	37.78751957	-122.39843881	566246
4	2010-05-24T16:21:16Z	37.7864788714	-122.403563261	57155
4	2010-05-24T03:32:28Z	37.7602741324	-122.5104010105	992976
4	2010-05-23T20:26:45Z	37.769873014	-122.4668392539	9625
4	2010-05-23T20:26:12Z	37.7709861237	-122.4689340591	9623
4	2010-05-23T20:22:24Z	37.7709861237	-122.4689340591	9623
4	2010-05-23T20:19:27Z	37.7721530833	-122.460066	48239
4	2010-05-23T20:18:55Z	37.7692332	-122.45766845	147859
4	2010-05-23T20:12:20Z	37.7700023476	-122.4469506741	10344
4	2010-05-23T20:09:18Z	37.7697248667	-122.4486152167	139612
4	2010-05-23T19:49:56Z	37.7664063648	-122.4530124664	74104
4	2010-05-23T16:24:25Z	37.7688288667	-122.4984169	10341
4	2010-05-22T19:59:18Z	37.7602741324	-122.5104010105	992976
4	2010-05-22T17:25:55Z	37.7643453808	-122.4381744862	39823
4	2010-05-22T14:38:50Z	37.7602741324	-122.5104010105	992976
4	2010-05-22T04:04:43Z	37.7602741324	-122.5104010105	992976
4	2010-05-22T03:51:29Z	37.7555131333	-122.5105211333	956665
4	2010-05-21T19:54:04Z	37.7914265	-122.4041966	125844
4	2010-05-21T19:35:02Z	37.7864788714	-122.403563261	57155
4	2010-05-21T14:55:52Z	37.7602741324	-122.5104010105	992976
4	2010-05-20T19:27:09Z	37.7873112281	-122.4001086978	70280
4	2010-05-20T19:24:48Z	37.7870512014	-122.4012672901	26522
4	2010-05-20T19:24:14Z	37.7870308167	-122.40119985	21197
4	2010-05-20T19:23:38Z	37.7861691088	-122.4021115454	53896
4	2010-05-20T18:53:45Z	37.78834305	-122.39529325	1092619
4	2010-05-20T18:44:57Z	37.7832313449	-122.4033164978	1136304
4	2010-05-20T18:42:37Z	37.7864788714	-122.403563261	57155
4	2010-05-19T23:38:15Z	37.7864788714	-122.403563261	57155
4	2010-05-19T19:32:38Z	37.7864788714	-122.403563261	57155
4	2010-05-19T16:43:59Z	37.7821200551	-122.4042146406	1104681
4	2010-05-19T16:19:54Z	37.7864788714	-122.403563261	57155
4	2010-05-19T16:17:46Z	37.7832313449	-122.4033164978	1136304
4	2010-05-19T15:05:57Z	37.7602741324	-122.5104010105	992976
4	2010-05-19T03:45:41Z	37.7602741324	-122.5104010105	992976
4	2010-05-19T00:27:38Z	37.7832313449	-122.4033164978	1136304
4	2010-05-18T21:01:01Z	37.7832313449	-122.4037456512	14858
4	2010-05-18T20:44:56Z	37.786591218	-122.403858304	152880
4	2010-05-18T17:59:19Z	37.7864788714	-122.403563261	57155
4	2010-05-17T23:27:06Z	37.786591218	-122.403858304	152880
4	2010-05-17T23:26:52Z	37.7864788714	-122.403563261	57155
4	2010-05-17T20:21:36Z	37.7914265	-122.4041966	125844
4	2010-05-16T21:50:09Z	37.37502045	-122.08955235	808848
4	2010-05-13T18:18:55Z	37.8964499833	-122.51560235	17212
4	2010-05-13T00:23:40Z	37.7864788714	-122.403563261	57155
4	2010-05-11T20:27:51Z	37.787185076	-122.4047335837	125583
4	2010-05-11T19:46:17Z	37.7875205497	-122.4004535816	191196
4	2010-05-11T19:45:35Z	37.7879291296	-122.3999159719	935489
4	2010-05-11T19:39:48Z	37.7873112281	-122.4001086978	70280
4	2010-05-11T19:38:15Z	37.7869672374	-122.3999931933	1065260
4	2010-05-11T01:59:06Z	37.7602741324	-122.5104010105	992976
4	2010-05-10T20:58:26Z	37.7864788714	-122.403563261	57155
4	2010-05-10T19:35:46Z	37.7914265	-122.4041966	125844
4	2010-05-10T17:17:44Z	37.7864788714	-122.403563261	57155
4	2010-05-10T14:53:41Z	37.7602741324	-122.5104010105	992976
4	2010-05-09T01:26:54Z	37.7606275833	-122.5040394667	1088373
4	2010-05-08T22:37:19Z	37.76041745	-122.5090599	10024
4	2010-05-08T22:23:08Z	37.7573095982	-122.4992212098	1085662
4	2010-05-08T16:48:42Z	37.76041745	-122.5090599	10024
4	2010-05-08T16:48:10Z	37.7602741324	-122.5104010105	992976
4	2010-05-08T16:10:21Z	37.76480785	-122.5050722833	74202
4	2010-05-08T04:22:09Z	37.76041745	-122.5090599	10024
4	2010-05-08T03:42:21Z	37.7602741324	-122.5104010105	992976
4	2010-05-08T01:09:17Z	37.7858683812	-122.4031555653	999649
4	2010-05-08T00:46:33Z	37.7874562167	-122.4035245667	104802
4	2010-05-08T00:41:20Z	37.7864788714	-122.403563261	57155
4	2010-05-07T20:57:12Z	37.7873052265	-122.4032949785	45548
4	2010-05-07T20:37:05Z	37.786591218	-122.403858304	152880
4	2010-05-07T20:05:05Z	37.7893447162	-122.4014818668	18449
4	2010-05-07T20:03:58Z	37.7875345124	-122.4004969651	65487
4	2010-05-07T20:01:48Z	37.78722805	-122.3994559167	33770
4	2010-05-07T19:21:51Z	37.7864788714	-122.403563261	57155
4	2010-05-07T17:14:31Z	37.7858663054	-122.4024005482	693413
4	2010-05-07T16:14:49Z	37.7864788714	-122.403563261	57155
4	2010-05-07T15:04:26Z	37.7602741324	-122.5104010105	992976
4	2010-05-07T03:45:20Z	37.7555131333	-122.5105211333	956665
4	2010-05-07T01:48:42Z	37.7602741324	-122.5104010105	992976
4	2010-05-06T23:53:40Z	37.7837146673	-122.3985099792	422825
4	2010-05-06T19:52:33Z	37.7854578538	-122.4128821943	260236
4	2010-05-06T19:28:24Z	37.7861592167	-122.40450745	22787
4	2010-05-06T15:58:46Z	37.7864788714	-122.403563261	57155
4	2010-05-06T15:01:20Z	37.7601953667	-122.5081014167	17428
4	2010-05-06T00:05:39Z	37.7864788714	-122.403563261	57155
4	2010-05-05T19:48:03Z	37.7864788714	-122.403563261	57155
4	2010-05-05T16:01:46Z	37.7874543	-122.40356796	854358
4	2010-05-05T16:01:29Z	37.7864774473	-122.4049837477	628515
4	2010-05-05T15:59:14Z	37.7864788714	-122.403563261	57155
4	2010-05-05T14:52:19Z	37.7607299713	-122.4992572065	537362
4	2010-05-05T03:38:11Z	37.7647580833	-122.50869605	382725
4	2010-05-05T03:24:56Z	37.7529225333	-122.5045489333	915936
4	2010-05-05T03:22:37Z	37.75988355	-122.51093095	662586
4	2010-05-04T19:31:02Z	37.786591218	-122.403858304	152880
4	2010-05-04T16:55:13Z	37.7832313449	-122.4037456512	14858
4	2010-05-04T16:54:52Z	37.7838079397	-122.402973175	1058681
4	2010-05-04T03:56:10Z	37.7555131333	-122.5105211333	956665
4	2010-05-04T03:12:36Z	37.7607299713	-122.4992572065	537362
4	2010-05-04T03:09:20Z	37.7665562833	-122.4971256667	1008313
4	2010-05-04T03:08:13Z	37.7602741324	-122.5104010105	992976
4	2010-05-04T03:07:04Z	37.76041745	-122.5090599	10024
4	2010-05-04T03:06:11Z	37.7528167	-122.5055401667	104960
4	2010-05-04T03:05:09Z	37.7647256667	-122.5001455167	187850
4	2010-05-03T19:52:55Z	37.7914265	-122.4041966	125844
4	2010-05-01T15:03:34Z	37.7711144167	-122.4865754167	63176
4	2010-04-30T17:57:58Z	37.7864788714	-122.403563261	57155
4	2010-04-30T04:52:16Z	37.7603501667	-122.5049837667	18126
5	2010-09-06T18:29:13Z	40.761176868	-73.9868709323	458146
5	2010-09-06T13:54:52Z	40.7637712634	-73.9777493477	490887
5	2010-09-06T04:01:59Z	40.7563951	-73.98525065	906408
5	2010-09-06T00:10:43Z	40.7568352692	-73.985055685	84240
5	2010-08-30T04:26:23Z	40.7563951	-73.98525065	906408
5	2010-08-16T03:47:20Z	40.6438845363	-73.7828063965	23261
5	2010-08-15T22:20:21Z	30.2015573297	-97.6671266556	9410
5	2010-08-14T04:25:47Z	30.2015573297	-97.6671266556	9410
5	2010-08-14T01:15:55Z	40.7862280278	-111.9822263718	34041
5	2010-08-11T19:52:15Z	40.58830065	-111.9321710333	1008183
5	2010-08-11T05:01:40Z	40.7862280278	-111.9822263718	34041
5	2010-08-11T00:43:32Z	33.81299459	-118.16599631	1452430
5	2010-08-07T15:54:36Z	30.285240805	-97.727346514	1573488
5	2010-03-14T20:08:41Z	30.2670597466	-97.7445405722	97009
5	2010-03-10T07:41:11Z	30.2798881558	-97.7198159695	22535
5	2010-03-08T02:13:57Z	30.2798881558	-97.7198159695	22535
5	2010-03-08T01:25:19Z	30.2909130396	-97.7418422699	20501
5	2010-03-07T22:40:19Z	30.2798881558	-97.7198159695	22535
5	2010-03-07T08:53:05Z	30.2798881558	-97.7198159695	22535
5	2010-03-06T20:15:50Z	30.31998968	-97.71172094	570354
5	2010-03-06T18:44:13Z	30.2694643323	-97.7499103546	293641
5	2010-03-06T02:48:11Z	30.2798881558	-97.7198159695	22535
5	2010-03-05T05:33:36Z	30.2798881558	-97.7198159695	22535
5	2010-03-04T15:08:53Z	30.288773012	-97.7285009623	164031
5	2010-03-04T06:36:02Z	30.2798881558	-97.7198159695	22535
5	2010-03-03T18:24:38Z	30.2695755256	-97.7495133877	18568
5	2010-03-03T14:52:51Z	30.2798881558	-97.7198159695	22535
5	2010-03-02T17:48:44Z	30.3132855833	-97.7380871667	184256
5	2010-03-02T15:20:39Z	30.2798881558	-97.7198159695	22535
5	2010-03-02T04:44:25Z	30.3307521333	-97.73175715	14554
5	2010-03-02T00:06:39Z	30.288773012	-97.7285009623	164031
5	2010-03-02T00:06:24Z	30.2883422216	-97.7287691832	96921
5	2010-03-01T01:31:46Z	30.3891670333	-97.7528005	25576
5	2010-02-26T17:18:30Z	32.9214387654	-96.7766225338	39603
5	2010-02-26T01:27:57Z	30.2952108167	-97.7422780333	92540
5	2010-02-25T22:33:43Z	30.3491101484	-97.8007148961	110541
5	2010-02-25T18:13:37Z	30.2838025946	-97.7205750346	41752
5	2010-02-24T18:28:53Z	30.2638211074	-97.763364315	9267
5	2010-02-24T03:11:44Z	30.3079146406	-97.7505500615	11365
5	2010-02-23T19:43:08Z	30.2955357104	-97.7416491508	15255
5	2010-02-23T02:39:04Z	30.3132855833	-97.7380871667	184256
5	2010-02-22T17:41:45Z	30.2883422216	-97.7287691832	96921
5	2010-02-21T03:49:19Z	30.3079146406	-97.7505500615	11365
5	2010-02-20T23:37:50Z	30.2332280333	-97.8285557833	143228
5	2010-02-20T20:05:53Z	30.2798881558	-97.7198159695	22535
5	2010-02-20T19:06:30Z	30.3047132333	-97.7265429333	14697
5	2010-02-20T05:31:52Z	30.2700851599	-97.7360540628	9326
5	2010-02-20T01:15:58Z	30.3011968676	-97.739194894	20345
5	2010-02-19T03:03:11Z	30.2798881558	-97.7198159695	22535
5	2010-02-17T18:07:39Z	30.2724370667	-97.7557640667	92535
7	2010-10-20T18:52:30Z	30.2691029532	-97.7493953705	420315
7	2010-10-20T15:37:34Z	30.2691029532	-97.7493953705	420315
7	2010-10-19T18:41:01Z	30.2679095833	-97.7493124167	21714
7	2010-10-19T15:14:33Z	30.2691029532	-97.7493953705	420315
7	2010-10-19T01:46:04Z	30.27579145	-97.7525719167	59824
7	2010-10-19T00:17:39Z	30.262506	-97.7539873	14190
7	2010-10-18T23:45:05Z	30.2510314833	-97.754092	49904
7	2010-10-18T20:24:42Z	30.2691029532	-97.7493953705	420315
7	2010-10-18T15:08:58Z	30.2691029532	-97.7493953705	420315
7	2010-10-17T23:11:03Z	30.2707337816	-97.7537029982	9241
7	2010-10-17T22:39:26Z	30.2954757167	-97.7842640833	10577
7	2010-10-17T21:47:02Z	30.2726876667	-97.739439	9232
7	2010-10-17T21:42:57Z	30.2738332073	-97.740495801	9234
7	2010-10-17T21:41:37Z	30.2739165986	-97.7408123016	9235
7	2010-10-17T21:40:45Z	30.2741899361	-97.7404904366	9233
7	2010-10-17T21:37:51Z	30.2731081636	-97.7407881618	9237
7	2010-10-17T21:35:30Z	30.2731799732	-97.7410429716	9236
7	2010-10-17T21:00:00Z	30.2742918584	-97.7405226231	5535878
7	2010-10-17T16:11:21Z	30.2586150344	-97.7287733474	788233
7	2010-10-17T01:55:44Z	30.2649359333	-97.7309305667	1328318
7	2010-10-16T03:35:22Z	30.2444426402	-97.7519488335	13299
7	2010-10-15T22:26:29Z	30.2691029532	-97.7493953705	420315
7	2010-10-15T18:58:59Z	30.2691029532	-97.7493953705	420315
7	2010-10-15T04:57:48Z	30.2648496997	-97.7312850952	20456
7	2010-10-15T02:41:55Z	30.2878499833	-97.7480927833	537349
7	2010-10-14T23:49:27Z	30.2638149167	-97.728796	11405
7	2010-10-14T22:41:59Z	30.2691029532	-97.7493953705	420315
7	2010-10-14T20:05:55Z	30.2679095833	-97.7493124167	21714
7	2010-10-14T15:10:44Z	30.2691029532	-97.7493953705	420315
7	2010-10-13T15:51:16Z	30.2691029532	-97.7493953705	420315
7	2010-10-13T03:02:34Z	30.2878499833	-97.7480927833	537349
7	2010-10-13T00:10:34Z	30.2586150344	-97.7287733474	788233
7	2010-10-12T22:17:03Z	30.2666751927	-97.7454793453	492127
7	2010-10-12T20:14:31Z	30.2691029532	-97.7493953705	420315
7	2010-10-12T19:43:25Z	30.2679095833	-97.7493124167	21714
7	2010-10-12T19:42:58Z	30.2680373406	-97.7493202686	9371
7	2010-10-12T15:36:47Z	30.2691029532	-97.7493953705	420315
7	2010-10-12T00:36:19Z	30.2689060374	-97.7282747187	46556
7	2010-10-11T19:54:16Z	30.2679095833	-97.7493124167	21714
7	2010-10-11T14:45:24Z	30.2691029532	-97.7493953705	420315
7	2010-10-11T01:38:05Z	30.2910110167	-97.7215027167	149640
7	2010-10-11T00:10:05Z	30.5572166774	-97.689871788	12043
7	2010-10-10T20:45:45Z	30.5572166774	-97.689871788	12043
7	2010-10-10T03:12:52Z	30.262421834	-97.7243435383	592536
7	2010-10-09T21:19:42Z	30.3073646792	-97.7399325371	9430
7	2010-10-09T20:03:54Z	30.2693531389	-97.7295362949	1502186
7	2010-10-09T18:49:36Z	30.2015573297	-97.6671266556	9410
7	2010-10-09T04:46:20Z	30.2685191842	-97.7361774445	9227
7	2010-10-09T01:43:01Z	30.2691029532	-97.7493953705	420315
7	2010-10-08T20:31:42Z	30.2691029532	-97.7493953705	420315
7	2010-10-08T18:46:01Z	30.26766669	-97.7709388733	9262
7	2010-10-08T15:07:44Z	30.2691029532	-97.7493953705	420315
7	2010-10-08T06:05:28Z	30.267601826	-97.7442133427	689835
7	2010-10-08T05:36:11Z	30.26385355	-97.744061917	1563693
7	2010-10-08T05:00:11Z	30.2662396721	-97.7459084988	9225
7	2010-10-08T02:49:32Z	30.265405691	-97.7477914095	46946
7	2010-10-08T02:13:14Z	30.2666751927	-97.7454793453	492127
7	2010-10-07T23:14:27Z	30.2668906357	-97.7456858754	9223
7	2010-10-07T15:23:19Z	30.2691029532	-97.7493953705	420315
7	2010-10-07T00:24:13Z	30.2690473563	-97.7432477474	14044
7	2010-10-06T22:12:17Z	30.2691029532	-97.7493953705	420315
7	2010-10-06T19:35:06Z	30.2679095833	-97.7493124167	21714
7	2010-10-06T16:07:09Z	30.2691029532	-97.7493953705	420315
7	2010-10-05T18:14:16Z	30.2691029532	-97.7493953705	420315
7	2010-10-05T01:03:56Z	30.255337127	-97.7626669407	43638
7	2010-10-05T00:05:04Z	30.2707337816	-97.7537029982	9241
7	2010-10-04T14:50:14Z	30.2691029532	-97.7493953705	420315
7	2010-10-03T21:04:20Z	30.2707337816	-97.7537029982	9241
7	2010-10-03T18:02:20Z	30.260606246	-97.727982759	4888138
7	2010-10-03T17:40:04Z	30.2633207073	-97.7312529087	73680
7	2010-10-03T04:54:21Z	30.2648496997	-97.7312850952	20456
7	2010-10-03T01:10:48Z	30.26379	-97.7248	202653
7	2010-10-02T23:11:36Z	30.2634181234	-97.7575966669	16516
7	2010-10-02T01:05:08Z	30.2558143993	-97.7634179592	4256132
7	2010-10-02T01:03:23Z	30.2557309927	-97.7633857727	316637
8	2010-10-20T06:22:17Z	37.7794153515	-122.4235334158	192704
8	2010-10-18T20:38:01Z	37.7824051	-122.4210211	33509
8	2010-10-17T19:15:09Z	37.76493425	-122.4318415167	86709
8	2010-10-17T18:43:28Z	37.7841512508	-122.4178530281	62836
8	2010-10-17T05:41:32Z	37.7794153515	-122.4235334158	192704
8	2010-10-17T04:33:31Z	37.7854757333	-122.4165920667	397330
8	2010-10-14T23:22:16Z	37.779314998	-122.391906788	1374493
8	2010-10-14T03:09:23Z	37.7784672	-122.3932231667	27884
8	2010-10-13T22:07:37Z	37.3529326667	-121.9768102167	61498
8	2010-10-13T02:42:10Z	37.779314998	-122.391906788	1374493
8	2010-10-12T18:53:25Z	37.4475389046	-122.1600002142	53491
8	2010-10-12T04:37:03Z	37.7794153515	-122.4235334158	192704
8	2010-10-11T05:56:00Z	37.7854757333	-122.4165920667	397330
8	2010-10-09T22:26:32Z	38.489439029	-122.4482703209	37563
8	2010-10-09T20:42:28Z	37.7954141	-122.2764857833	23445
8	2010-10-09T02:07:14Z	37.7854757333	-122.4165920667	397330
8	2010-10-07T20:25:51Z	37.78362605	-122.4175163167	59187
8	2010-10-07T08:01:23Z	37.7794153515	-122.4235334158	192704
8	2010-10-07T04:13:05Z	37.6006216167	-122.3821467	25172
8	2010-10-07T03:20:57Z	37.6163560649	-122.3861503601	19542
8	2010-10-06T20:51:33Z	40.645919692	-73.7779355049	17417
8	2010-10-06T20:23:14Z	40.6438845363	-73.7828063965	23261
8	2010-10-05T19:29:41Z	40.73850238	-74.00378865	164424
8	2010-10-05T06:39:15Z	40.7319546167	-73.9838675167	24785
8	2010-10-04T18:57:33Z	40.74137425	-73.9881052167	16907
9	2010-10-20T17:47:07Z	38.91192406	-94.76637089	3010334
9	2010-10-19T20:51:16Z	38.9250621134	-94.7280263901	39610
9	2010-10-16T00:18:21Z	38.8539840167	-94.7988357833	123529
9	2010-10-12T23:27:29Z	38.8964285833	-94.7545258833	114086
9	2010-10-09T22:35:51Z	38.9371493441	-94.6678634253	347561
9	2010-10-09T20:09:10Z	38.9520835646	-94.6667057276	679483
9	2010-10-09T12:23:24Z	38.863320833	-94.767589933	5202836
9	2010-10-08T00:07:51Z	38.8874843451	-94.8091745138	681876
9	2010-10-01T21:46:31Z	38.955692117	-94.68378735	4763543
9	2010-10-01T16:00:04Z	38.9205218059	-94.7605621185	181912
9	2010-09-29T17:31:06Z	38.9205273638	-94.7605599215	946587
9	2010-09-26T02:42:01Z	38.9080745551	-94.7675192356	26428
9	2010-09-26T00:24:33Z	38.9182195333	-94.6666872	93590
9	2010-09-24T23:42:54Z	38.9123118167	-94.77684245	22801
9	2010-09-23T17:46:51Z	38.9092832833	-94.77328885	42584
9	2010-09-22T20:14:57Z	38.9022293091	-94.7695054753	468694
9	2010-09-19T18:39:44Z	38.8520327201	-94.7459435463	1224567
9	2010-09-18T20:43:49Z	38.882953217	-94.803776117	4000492
9	2010-09-18T20:39:38Z	38.893089017	-94.79719135	4000282
9	2010-09-18T02:31:40Z	38.8874843451	-94.8091745138	681876
9	2010-09-17T17:55:12Z	38.9250621134	-94.7280263901	39610
9	2010-09-17T00:33:37Z	38.8874843451	-94.8091745138	681876
9	2010-09-14T20:56:05Z	38.891327183	-94.795457317	3731972
9	2010-09-13T18:13:57Z	38.9092832833	-94.77328885	42584
9	2010-09-13T00:44:46Z	38.9170364	-94.64805995	20444
9	2010-09-12T18:41:31Z	38.8990072949	-94.782088995	435082
9	2010-09-12T00:59:27Z	39.12680145	-94.82781545	77086
9	2010-09-11T15:05:36Z	38.882142817	-94.8145309	3515212
9	2010-09-11T01:53:59Z	38.8831878833	-94.7570697333	415541
9	2010-09-11T00:28:59Z	38.934693546	-94.6297931671	19224
