0,2010-08-07,restaurant
0,2010-08-06,restaurant
0,2010-08-05,bank
0,2010-08-04,bank
0,2010-08-04,restaurant
0,2010-08-03,cafe
0,2010-08-03,restaurant
0,2010-08-01,restaurant
0,2010-07-31,cafe
0,2010-07-31,restaurant
0,2010-07-29,restaurant
0,2010-07-29,restaurant
0,2010-07-26,cafe
0,2010-07-26,restaurant
0,2010-07-26,restaurant
0,2010-07-26,restaurant
0,2010-07-25,restaurant
0,2010-07-25,restaurant
0,2010-07-25,restaurant
0,2010-07-23,restaurant
0,2010-07-22,restaurant
0,2010-07-22,restaurant
0,2010-07-22,restaurant
0,2010-07-21,restaurant
0,2010-07-21,cafe
0,2010-07-21,restaurant
0,2010-07-21,restaurant
0,2010-07-18,cafe
0,2010-07-18,restaurant
0,2010-07-17,restaurant
0,2010-07-13,bank
0,2010-07-12,cafe
0,2010-07-12,bank
0,2010-07-11,restaurant
0,2010-07-11,cafe
0,2010-07-10,restaurant
0,2010-07-09,bank
0,2010-07-09,restaurant
0,2010-07-08,bank
0,2010-07-07,restaurant
0,2010-07-05,movie_theater
0,2010-07-04,hair_care
0,2010-07-03,cafe
0,2010-07-03,restaurant
0,2010-07-02,restaurant
0,2010-06-29,restaurant
0,2010-06-28,cafe
0,2010-06-27,restaurant
0,2010-06-27,cafe
0,2010-06-27,restaurant
0,2010-06-26,cafe
0,2010-06-25,cafe
0,2010-06-24,cafe
0,2010-06-24,restaurant
0,2010-06-23,restaurant
0,2010-06-22,restaurant
0,2010-06-21,cafe
0,2010-06-21,restaurant
0,2010-06-21,restaurant
0,2010-06-20,restaurant
0,2010-06-18,bank
0,2010-06-18,bank
0,2010-06-17,bank
0,2010-06-16,cafe
0,2010-06-15,bank
0,2010-06-13,hair_care
0,2010-06-12,restaurant
0,2010-06-12,hair_care
0,2010-06-10,restaurant
0,2010-06-10,restaurant
0,2010-06-10,restaurant
0,2010-06-10,restaurant
0,2010-06-10,restaurant
0,2010-06-09,restaurant
0,2010-06-09,cafe
0,2010-06-08,restaurant
0,2010-06-08,restaurant
0,2010-06-08,restaurant
0,2010-06-07,restaurant
0,2010-06-07,restaurant
0,2010-06-07,restaurant
0,2010-06-06,restaurant
0,2010-06-06,restaurant
0,2010-06-06,restaurant
0,2010-06-06,restaurant
0,2010-06-05,restaurant
0,2010-06-05,movie_theater
0,2010-06-05,cafe
0,2010-06-04,bank
0,2010-06-04,restaurant
0,2010-06-04,restaurant
0,2010-06-03,hair_care
0,2010-06-02,bank
0,2010-06-02,cafe
0,2010-06-01,restaurant
0,2010-05-31,cafe
0,2010-05-30,restaurant
0,2010-05-27,bank
0,2010-05-26,cafe
0,2010-05-23,hair_care
0,2010-05-23,hair_care
0,2010-05-23,hair_care
0,2010-05-23,restaurant
0,2010-05-22,restaurant
0,2010-05-22,cafe
0,2010-05-22,restaurant
1,2010-07-25,restaurant
1,2010-07-24,movie_theater
1,2010-07-15,hair_care
1,2010-07-14,cafe
1,2010-07-13,restaurant
1,2010-07-11,restaurant
1,2010-07-11,cafe
1,2010-07-10,restaurant
1,2010-07-08,restaurant
1,2010-07-07,bank
1,2010-07-06,restaurant
1,2010-07-05,bank
2,2010-10-21,restaurant
2,2010-10-20,restaurant
2,2010-10-15,restaurant
2,2010-10-12,restaurant
2,2010-10-08,restaurant
2,2010-10-07,restaurant
2,2010-10-07,cafe
2,2010-10-07,restaurant
2,2010-10-06,restaurant
2,2010-10-06,cafe
2,2010-10-06,restaurant
2,2010-10-06,bank
2,2010-10-06,restaurant
2,2010-10-04,restaurant
2,2010-10-04,restaurant
2,2010-10-04,restaurant
2,2010-10-03,restaurant
2,2010-10-03,restaurant
2,2010-10-03,restaurant
2,2010-10-03,bank
2,2010-10-03,bank
2,2010-10-03,cafe
2,2010-10-02,restaurant
2,2010-10-02,restaurant
2,2010-10-01,restaurant
2,2010-10-01,restaurant
2,2010-10-01,restaurant
2,2010-10-01,cafe
2,2010-10-01,movie_theater
2,2010-10-01,restaurant
2,2010-09-30,bank
2,2010-09-30,bank
2,2010-09-30,restaurant
2,2010-09-30,bank
2,2010-09-30,restaurant
2,2010-09-30,restaurant
2,2010-09-30,cafe
2,2010-09-30,movie_theater
2,2010-09-30,restaurant
2,2010-09-30,restaurant
2,2010-09-30,restaurant
2,2010-09-28,restaurant
2,2010-09-28,cafe
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,cafe
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,restaurant
2,2010-09-25,bank
2,2010-09-25,bank
2,2010-09-25,cafe
2,2010-09-24,restaurant
2,2010-09-24,restaurant
2,2010-09-24,restaurant
2,2010-09-24,restaurant
2,2010-09-24,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,cafe
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-23,restaurant
2,2010-09-22,restaurant
2,2010-09-22,restaurant
2,2010-09-22,restaurant
2,2010-09-21,restaurant
2,2010-09-21,cafe
2,2010-09-21,cafe
2,2010-09-21,restaurant
2,2010-09-21,bank
2,2010-09-21,bank
2,2010-09-21,restaurant
2,2010-09-21,bank
2,2010-09-21,bank
2,2010-09-21,bank
2,2010-09-21,restaurant
2,2010-09-21,restaurant
2,2010-09-21,restaurant
2,2010-09-21,restaurant
2,2010-09-21,restaurant
2,2010-09-21,cafe
2,2010-09-21,cafe
2,2010-09-21,restaurant
2,2010-09-21,movie_theater
2,2010-09-21,cafe
2,2010-09-21,movie_theater
2,2010-09-21,cafe
2,2010-09-21,restaurant
2,2010-09-21,restaurant
2,2010-09-20,restaurant
2,2010-09-20,restaurant
2,2010-09-20,restaurant
2,2010-09-20,restaurant
2,2010-09-20,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,cafe
2,2010-09-19,cafe
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-19,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,cafe
2,2010-09-18,cafe
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,bank
2,2010-09-18,bank
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,cafe
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,cafe
2,2010-09-18,cafe
2,2010-09-18,cafe
2,2010-09-18,restaurant
2,2010-09-18,cafe
2,2010-09-18,restaurant
2,2010-09-18,cafe
2,2010-09-18,shopping_mall
2,2010-09-18,restaurant
2,2010-09-18,bank
2,2010-09-18,bank
2,2010-09-18,cafe
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,bank
2,2010-09-18,restaurant
2,2010-09-18,shopping_mall
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-18,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,bank
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,bank
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,cafe
2,2010-09-17,cafe
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-17,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,hair_care
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,bank
2,2010-09-16,restaurant
2,2010-09-16,bank
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,cafe
2,2010-09-16,bank
2,2010-09-16,cafe
2,2010-09-16,restaurant
2,2010-09-16,bank
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-16,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,bank
2,2010-09-15,restaurant
2,2010-09-15,cafe
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,restaurant
2,2010-09-15,cafe
2,2010-09-15,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,cafe
2,2010-09-14,cafe
2,2010-09-14,restaurant
2,2010-09-14,hair_care
2,2010-09-14,restaurant
2,2010-09-14,bank
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-14,restaurant
2,2010-09-13,restaurant
2,2010-09-13,bank
2,2010-09-13,hair_care
2,2010-09-13,hair_care
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,bank
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,bank
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,hair_care
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,cafe
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-13,cafe
2,2010-09-13,hair_care
2,2010-09-13,restaurant
2,2010-09-13,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,bank
2,2010-09-12,movie_theater
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,cafe
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,cafe
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,cafe
2,2010-09-12,restaurant
2,2010-09-12,movie_theater
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,cafe
2,2010-09-12,restaurant
2,2010-09-12,bank
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,movie_theater
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,restaurant
2,2010-09-12,shopping_mall
2,2010-09-12,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,shopping_mall
2,2010-09-11,restaurant
2,2010-09-11,shopping_mall
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,bank
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,movie_theater
2,2010-09-11,restaurant
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,movie_theater
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,movie_theater
2,2010-09-11,restaurant
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,cafe
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,movie_theater
2,2010-09-11,restaurant
2,2010-09-11,movie_theater
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,movie_theater
2,2010-09-11,restaurant
2,2010-09-11,restaurant
2,2010-09-11,movie_theater
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,cafe
2,2010-09-11,hair_care
2,2010-09-11,hair_care
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,restaurant
2,2010-09-10,cafe
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,cafe
2,2010-09-09,restaurant
2,2010-09-09,hair_care
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,cafe
2,2010-09-09,cafe
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,restaurant
2,2010-09-09,cafe
2,2010-09-09,restaurant
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,bank
2,2010-09-08,bank
2,2010-09-08,bank
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,restaurant
2,2010-09-08,bank
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,restaurant
2,2010-09-08,cafe
2,2010-09-08,cafe
2,2010-09-08,bank
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,bank
2,2010-09-07,cafe
2,2010-09-07,restaurant
2,2010-09-07,bank
2,2010-09-07,restaurant
2,2010-09-07,bank
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,cafe
2,2010-09-07,hair_care
2,2010-09-07,cafe
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,cafe
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-07,cafe
2,2010-09-07,restaurant
2,2010-09-07,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,cafe
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,restaurant
2,2010-09-06,cafe
2,2010-09-06,restaurant
2,2010-09-06,cafe
2,2010-09-06,bank
2,2010-09-06,hair_care
2,2010-09-06,cafe
2,2010-09-06,restaurant
2,2010-09-06,cafe
2,2010-09-06,restaurant
2,2010-09-06,hair_care
2,2010-09-06,hair_care
2,2010-09-06,restaurant
2,2010-09-06,cafe
2,2010-09-06,cafe
2,2010-09-06,hair_care
2,2010-09-06,cafe
2,2010-09-06,restaurant
2,2010-09-06,restaurant
